raw_compound,KD_M,reference_date,compound_id,smiles,smiles_source,pKD
CF-2-207,2.2678100008279474,20211012,CF-2-207,O=C1[C@@H](NC2=CC=C(Cl)C(C(NCCNC(OC(C)(C)C)=O)=O)=C2)CCN1C3=CC=C(C)C=C3,id_with_smiles,-0.35560666616068043
CF-2-242,0.0009074690185404925,20211012,CF-2-242,O=C1[C@@H](NC2=CC=C(C(N3CCN(C(OC(C)(C)C)=O)CC3)=O)C=C2)CCN1C4=CC=CC=C4F,id_with_smiles,3.0421681930759648
CF-2-286,3.126367490124486e-05,20211012,CF-2-286,O=C1C[C@@H](C(N2CCN(C)CC2)=O)CN1C3=CC=C(F)C=C3,id_with_smiles,4.504959973996682
CSC027663852,0.1533882728133124,20211012,CSC027663852,CC1=C(SC2=CC=CC=C12)C(=O)N1CCOC(CC(O)=O)C1,id_with_smiles,0.814207842780483
MCULE-9640890786,2.2003029511335137e-05,20211012,MCULE-9640890786,,unresolved,4.657517518747123
UNC-ZDG-189-6,2.1591734163849496e-05,20211012,UNC-ZDG-189-6,O=C(OC)C1=C(Cl)C=C(C=C1)NC2=NC=NC3=CC=CC=C32,id_with_smiles,4.665712475426529
UNC-ZDG-194-4,9.999999999999999e-05,20211012,UNC-ZDG-194-4,O=C(C1CC1)NC2=CC=C(C3=CSC(N4CC(C)(C)OCC4)=N3)C=C2,id_with_smiles,4.0
CF-2-193,6.639159676764766e-05,20211012,CF-2-193,O=C1[C@@H](NC2=CC=C(Cl)C(C(NC3CC3)=O)=C2)CCN1C4=CC=C(C)C=C4,id_with_smiles,4.177886886119777
CF-2-276,3.5876014921956436,20211012,CF-2-276,O=C1C[C@@H](C(N2CCN(C)CC2)=O)CN1C3=CC(OC)=CC=C3,id_with_smiles,-0.5548041959795535
CF-3-126,0.0005843138706611333,20211012,CF-3-126,O=C([C@@H](NC(OC(C)(C)C)=O)CC1=CC=C(O)C=C1)NC2=CC(C#N)=CC=C2OC,id_with_smiles,3.2333538041225744
CF-3-150,1.5662159791210755,20211012,CF-3-150,CC1=CC=C(OC)C(NC(CN2CC[C@@H](N(C)C)C2)=O)=C1,id_with_smiles,-0.1948516504887474
CF-3-196,0.0015284792834516915,20211012,CF-3-196,CC1=CC=C(OC)C(NC([C@@H](NC(NC2=CC=CC=C2)=O)CC3=CC=C(O)C=C3)=O)=C1,id_with_smiles,2.8157404431947364
CF-3-220,3.2240240689546835e-05,20211012,CF-3-220,CC1=CC=C(C(NC(CCNC(CC2=C(Cl)C=CC=C2)=O)=O)=C1)OC,id_with_smiles,4.491601724628986
CF-4-187,0.00011297271485374087,20211012,CF-4-187,BrC1=CC=C2C(N=C(NCC3=CC(C)=CN=C3)C=C2)=C1,id_with_smiles,3.94702643456368
CF-5-220,0.0006585818782794355,20211012,CF-5-220,OC(C1=CC=CC=C1F)C2=CC=C(NC(C3CC3)=O)C=C2,id_with_smiles,3.1813902236264213
CF-5-253,0.00043485324153523904,20211012,CF-5-253,OC(C1=CC(Cl)=CC=C1F)C2=CC=C(NC(C)=O)C=C2,id_with_smiles,3.3616572882071893
CF-8-58,1.781430421003605,20211012,CF-8-58,COC1=CC2=NC=NC(NC3=CC=C(OC(F)F)C=C3)=C2C=C1N,id_with_smiles,-0.25076886437196
CF-2-194,3.94077174186575,20211012,CF-2-194,O=C1[C@@H](NC2=CC=C(Cl)C(C(NCCC(F)(F)F)=O)=C2)CCN1C3=CC=C(C)C=C3,id_with_smiles,-0.5955812803060881
CF-2-208,4.812940602003455e-05,20211012,CF-2-208,O=C1[C@@H](NC2=CC=C(Cl)C(C(NCCN)=O)=C2)CCN1C3=CC=C(C)C=C3,id_with_smiles,4.317589498052813
CF-2-243,2.887669008955267,20211012,CF-2-243,O=C1[C@@H](NC2=CC=C(C(N3CCC(NC(OC(C)(C)C)=O)CC3)=O)C=C2)CCN1C4=CC=CC=C4F,id_with_smiles,-0.4605474119508196
CF-2-287,0.0007088150145068635,20211012,CF-2-287,O=C1C[C@H](C(N2CCN(C)CC2)=O)CN1C3=CC=C(F)C=C3,id_with_smiles,3.149467091560599
M567200(CSC015274258)-1,6.278294690810786e-09,20211110,M567200,O=S(=O)(c1ccc(-c2ccc3[nH]c(-c4ccccn4)nc3c2)cc1)N1CCOCC1,manual_override,8.202158303228313
CF-8-52,1.7294353974868992e-05,20211110,CF-8-52,COC1=CC2=NC=NC(NC3=CC=C(N4C=NC=C4)C=C3)=C2C=C1N,id_with_smiles,4.762095656279843
CF-3-201,0.0014488401095863273,20211110,CF-3-201,CC1=CC=C(OC)C(NC([C@@H](N)CC2=CC=C(OCC=C)C=C2)=O)=C1,id_with_smiles,2.838979539550091
CF-3-216,0.0001642197830616017,20211110,CF-3-216,CC1=CC=C(C(NC(CCCC(NC2=C(Cl)C=CC=C2)=O)=O)=C1)OC,id_with_smiles,3.784574525919614
CF-9-15,2.997069123088506e-06,20211110,CF-9-15,O=C(C1CC1)NC(C=C2)=CC=C2C3=NC=C(C)C(N4CCOCC4)=N3,id_with_smiles,5.523303240561287
CF-5-175,4.087864201958982e-08,20211110,CF-5-175,O=C(C1CC1)NC2=CC=C(N(CC3=CC=CC=C3)C4=NC=C(C=CC=C5)C5=N4)C=C2,id_with_smiles,7.3885035398105865
M567200(CSC015274258)-3,2.858898577508244e-12,20211110,M567200,O=S(=O)(c1ccc(-c2ccc3[nH]c(-c4ccccn4)nc3c2)cc1)N1CCOCC1,manual_override,11.543801251431033
CF-5-215,6.566244100304968e-08,20211110,CF-5-215,O=C(C1CCN(C)CC1)NC2=CC=C(NC3=NC=NC4=C3C=CC=C4)C=C2,id_with_smiles,7.182682976397272
CF-5-239,0.0033434377394063013,20211110,CF-5-239,OC(C1=CC=CC(F)=C1F)C2=CC=C(NC(C3CC3)=O)C=C2,id_with_smiles,2.4758067597032145
CF-2-202,0.00020329182686740953,20211110,CF-2-202,O=C1[C@@H](NC2=CC=C(Cl)C(C(NCC(C=CN3)=CC3=O)=O)=C2)CCN1C4=CC=C(C)C=C4,id_with_smiles,3.691880081360662
CF-2-244,0.19123549901767303,20211110,CF-2-244,O=C1[C@@H](NC2=CC=C(C(NC[C@@H]3CN(C(OC(C)(C)C)=O)CC3)=O)C=C2)CCN1C4=CC=CC=C4F,id_with_smiles,0.7184314865553708
CF-3-213,6.878333248812207e-08,20211110,CF-3-213,CC1=CC=C(C(NC(CCNC(NC2CCN(C(C)=O)CC2)=O)=O)=C1)OC,id_with_smiles,7.162516786842849
M567200(CSC015274258)-5,2.5293716575109558e-12,20211110,M567200,O=S(=O)(c1ccc(-c2ccc3[nH]c(-c4ccccn4)nc3c2)cc1)N1CCOCC1,manual_override,11.596987352171157
CF-9-14*,0.0023337711017827416,20211110,CF-9-14,,unresolved,2.631941742167077
CF-9-24,0.0032818727581970138,20211110,CF-9-24,O=C(C1CC1)NC(C=C2)=CC=C2C3=C(C(N(C)C)=O)C=NC(N4CCOCC4)=N3,id_with_smiles,2.4838782610294654
CF-5-181,0.0008425423280195131,20211110,CF-5-181,O=C(NCC)NC1=CC=C(N(C2=NC=NC(Cl)=C2)CC3=CC=CC=C3)C=C1,id_with_smiles,3.0744082716275027
CF-5-211,0.0012393627460550911,20211110,CF-5-211,O=C(CCN)NC1=CC=C(NC2=NC=NC3=C2C=CC=C3)C=C1,id_with_smiles,2.9068015624269927
M567200(CSC015274258)-7,1.5892046644370046e-12,20211110,M567200,O=S(=O)(c1ccc(-c2ccc3[nH]c(-c4ccccn4)nc3c2)cc1)N1CCOCC1,manual_override,11.798820168927348
M567200(CSC015274258)-2,0.007983849028343856,20211110,M567200,O=S(=O)(c1ccc(-c2ccc3[nH]c(-c4ccccn4)nc3c2)cc1)N1CCOCC1,manual_override,2.097787683992366
CF-8-54,1.3479065460774712e-05,20211110,CF-8-54,COC1=CC2=NC=NC(NC3=CC=C(C4=NC=CC=N4)C=C3)=C2C=C1N,id_with_smiles,4.870340217540921
CF-3-204,0.0033975335717055083,20211110,CF-3-204,CC1=CC=C(C(NC(CCNC(NC2=CC(OC)=CC=C2)=O)=O)=C1)OC,id_with_smiles,2.468836243224043
CF-3-217,0.00031820372746074825,20211110,CF-3-217,CC1=CC=C(C(NC(CCCC(NC2=C(F)C=CC=C2)=O)=O)=C1)OC,id_with_smiles,3.4972947373036645
CF-9-17,0.004591649979800395,20211110,CF-9-17,O=C(C1CC1)NC(C=C2)=CC=C2C3=NC=C(C(OCC)=O)C(N4CCOCC4)=N3,id_with_smiles,2.338031225495755
CF-5-178,0.04030346770924418,20211110,CF-5-178,CC(NC1=CC=C(N(C2=NC=NC(Cl)=C2)CC3=CC=CC=C3)C=C1)=O,id_with_smiles,1.3946575855661032
M567200(CSC015274258)-4,2.274611191255092e-12,20211110,M567200,O=S(=O)(c1ccc(-c2ccc3[nH]c(-c4ccccn4)nc3c2)cc1)N1CCOCC1,manual_override,11.643092828423732
CF-5-216,4.3400651701693005e-06,20211110,CF-5-216,O=C(CC1CCN(C(OC(C)(C)C)=O)CC1)NC2=CC=C(NC3=NC=NC4=C3C=CC=C4)C=C2,id_with_smiles,5.362503749097533
CF-5-258,1.639581943887177e-06,20211110,CF-5-258,OC(C1=CC=CC=C1F)(CC2=CC=CC=C2)C3=CC=C(NC(C)=O)C=C3,id_with_smiles,5.7852668730545735
CF-2-205,4.600854815441935e-07,20211110,CF-2-205,O=C1[C@@H](NC2=CC=C(Cl)C(C(NCC3=CNC=N3)=O)=C2)CCN1C4=CC=C(C)C=C4,id_with_smiles,6.337161471114092
CF-2-254,0.0001157431335843833,20211110,CF-2-254,O=C1[C@@H](NS(N2CCC(C)CC2)(=O)=O)CCN1C3=CC=C(Cl)C=C3,id_with_smiles,3.9365047638941597
CF-3-222,5.728947686329162e-12,20211110,CF-3-222,CC1=CC=C(C(NC(CCNC2=NC(C=CC=C3)=C3N2)=O)=C1)OC,id_with_smiles,11.241925143476047
M567200(CSC015274258)-6,2.3834441254090818e-12,20211110,M567200,O=S(=O)(c1ccc(-c2ccc3[nH]c(-c4ccccn4)nc3c2)cc1)N1CCOCC1,manual_override,11.622795024693911
CF-9-16,0.00022813396405770679,20211110,CF-9-16,O=C(C1CC1)NC(C=C2)=CC=C2C3=NC=C(C(N(C)C)=O)C(N4CCOCC4)=N3,id_with_smiles,3.641810053150411
CF-9-26,6.666023527271802e-06,20211110,CF-9-26,O=C(C1CC1)NC(C=C2)=CC=C2C3=C(C(O)=O)C=NC(N4CCOCC4)=N3,id_with_smiles,5.1761331578602645
CF-5-187,0.00042338275915290263,20211110,CF-5-187,O=C(C1CC1)NC2=CC=C(N(CC3=CC=CC=C3)C4=NC=C(F)C=N4)C=C2,id_with_smiles,3.3732668311470495
CF-5-237,0.16917160175474044,20211110,CF-5-237,OC(C1=CC(F)=CC=C1F)C2=CC=C(NC(NCC)=O)C=C2,id_with_smiles,0.7716725386747714
M567200(CSC015274258)-8,1.9145575975923354e-12,20211110,M567200,O=S(=O)(c1ccc(-c2ccc3[nH]c(-c4ccccn4)nc3c2)cc1)N1CCOCC1,manual_override,11.717931563795137
UNC-ZDG-194-7*,0.0062364514696601255,20211110,UNC-ZDG-194-7,O=C(C1CC1)NC2=CC=C(C3=CSC(N4CC(C5=CC=NC=C5)OCC4)=N3)C=C2,id_with_smiles,2.2050624528666174
CF-2-179-Fr-1,5.9760868248375225e-05,20211110,CF-2-179-Fr-1,O=C1[C@H](NC2=CC=C(Cl)C(C(N)=O)=C2)CCN1C3=CC=C(C)C=C3,id_with_smiles,4.2235831014078675
CF-3-207,2.6295502744058306e-07,20211110,CF-3-207,CC1=CC=C(C(NC(CCNC(NC2=CC(Cl)=CC=C2)=O)=O)=C1)OC,id_with_smiles,6.58011852148931
CF-5-292,0.0003002757506936829,20211110,CF-5-292,OC(C(C=N1)=CN=C1NC2=CC=C(OC3=NC=CC=N3)C=C2)=O,id_with_smiles,3.5224797386140416
CF-9-25,7.134489177069544e-13,20211110,CF-9-25,O=C(C1CC1)NC(C=C2)=CC=C2C3=C(C(OCC)=O)C=NC(N4CCOCC4)=N3,id_with_smiles,12.146637116525758
CF-5-179,0.000603615803947098,20211110,CF-5-179,O=C(C1CC1)NC2=CC=C(N(C3=NC=NC(Cl)=C3)CC4=CC=CC=C4)C=C2,id_with_smiles,3.219239397993259
CF-5-208,2.105999115476109e-05,20211110,CF-5-208,O=C1[C@@H](NC2=CC=C(Cl)C(C(NCCN)=O)=C2)CCN1C3=CC=C(C)C=C3,id_with_smiles,4.676541815555056
CF-5-217,0.003621138997049653,20211110,CF-5-217,O=C(CC1CCNCC1)NC2=CC=C(NC3=NC=NC4=C3C=CC=C4)C=C2,id_with_smiles,2.4411548045138125
CF-5-259,0.0005873980439312116,20211110,CF-5-259,FC1=CC=CC=C1C(N)C2=CC=C(NC(C)=O)C=C2,id_with_smiles,3.2310675040360572
CF-2-206,0.0012398960349756067,20211110,CF-2-206,O=C1[C@@H](NC2=CC=C(Cl)C(C(NCC3=COC=N3)=O)=C2)CCN1C4=CC=C(C)C=C4,id_with_smiles,2.906614728813024
CF-2-262,0.004346199624292078,20211110,CF-2-262,O=C1[C@@H](NS(N2CCN(C(C)=O)CC2)(=O)=O)CCN1C3=CC=CC=C3,id_with_smiles,2.361890330077742
CF-5-285,0.002304098821707944,20211110,CF-5-285,OC(C1=CC(NC2=CC=C(OC3=NC=CC=N3)C=C2)=NC=N1)=O,id_with_smiles,2.63749889816459
CF-5-298,0.0002673506858209048,20211110,CF-5-298,O=C(N1CCN(C(C)=O)CC1)C(C=N2)=CN=C2NC3=CC=C(OC4=NC=CC=N4)C=C3,id_with_smiles,3.57291869748901
CF-9-18,9.127046942545224e-05,20211110,CF-9-18,O=C(C1CC1)NC(C=C2)=CC=C2C3=NC=C(C(O)=O)C(N4CCOCC4)=N3,id_with_smiles,4.039669715785631
CF-9-27,9.448355121961405e-06,20211110,CF-9-27,O=C(C1CC1)NC(C=C2)=CC=C2C3=C(C(NCCCNC(OC(C)(C)C)=O)=O)C=NC(N4CCOCC4)=N3,id_with_smiles,5.024643791875295
CF-5-189,0.00021356106820724196,20211110,CF-5-189,O=C(NCC)NC1=CC=C(N(CC2=CC=CC=C2)C3=NC=C(F)C=N3)C=C1,id_with_smiles,3.670477915518987
CF-5-252,6.871957382113493e-05,20211110,CF-5-252,OC(C1=CC=C(Cl)C=C1F)C2=CC=C(NC(NCC)=O)C=C2,id_with_smiles,4.162919542536875
CF-5-264,7.537074814896969e-05,20211110,CF-5-264,FC1=CC=CC=C1C(NC(C2=C(Cl)C=CC=C2)=O)C3=CC=C(NC(C)=O)C=C3,id_with_smiles,4.122797173790747
CF-2-193,3.5811025581033636e-05,20211110,CF-2-193,O=C1[C@@H](NC2=CC=C(Cl)C(C(NC3CC3)=O)=C2)CCN1C4=CC=C(C)C=C4,id_with_smiles,4.445983241182856
CF-2-179-Fr-2,1.823142462258628e-05,20211110,CF-2-179-Fr-2,O=C1[C@H](NC2=CC=C(Cl)C(C(N)=O)=C2)CCN1C3=CC=C(C)C=C3,id_with_smiles,4.739179393794051
CF-3-210,0.002356517968973111,20211110,CF-3-210,CC1=CC=C(C(NC(CCNC(NC2CCN(C(OC(C)(C)C)=O)CC2)=O)=O)=C1)OC,id_with_smiles,2.6277292442997986
CF-5-293,3.9014317538510963e-13,20211110,CF-5-293,O=C(NCC1=CC=CC=C1)C(C=N2)=CN=C2NC3=CC=C(OC4=NC=CC=N4)C=C3,id_with_smiles,12.408775985617627
CF-2-274,0.0006521858775845594,20211110,CF-2-274,O=C1C[C@@H](C(N2CCN(C)CC2)=O)CN1C3=CC=C(OC)C=C3,id_with_smiles,3.185628609629267
CF-5-186,1.2062863660721578e-08,20211110,CF-5-186,CC(NC1=CC=C(N(CC2=CC=CC=C2)C3=NC=C(F)C=N3)C=C1)=O,id_with_smiles,7.918549580718494
CF-5-209,0.00046000679533727786,20211110,CF-5-209,O=C(CN)NC1=CC=C(NC2=NC=NC3=C2C=CC=C3)C=C1,id_with_smiles,3.3372357527625898
CF-5-218,8.200702527951312e-05,20211110,CF-5-218,O=C(CC1CCN(C(C)=O)CC1)NC2=CC=C(NC3=NC=NC4=C3C=CC=C4)C=C2,id_with_smiles,4.086148941403646
CF-5-256,0.0010455398358463857,20211110,CF-5-256,OC(C1=CC=CC=C1F)(C)C2=CC=C(NC(C)=O)C=C2,id_with_smiles,2.980659415587885
CF-2-212,0.0019024239619229656,20211110,CF-2-212,O=C1[C@@H](NC2=CC=C(Cl)C(C(NCCC(O)=O)=O)=C2)CCN1C3=CC=C(C)C=C3,id_with_smiles,2.720692692548038
CF-2-266,9.88343405990789e-05,20211110,CF-2-266,O=C1[C@@H](NS(N2CCN(C(C)=O)CC2)(=O)=O)CCN1C3=CC=CC=C3F,id_with_smiles,4.00509213090411
CF-5-286,4.244784444705939e-05,20211110,CF-5-286,O=C(NCC1=CC=CC=C1)C2=CC(NC3=CC=C(OC4=NC=CC=N4)C=C3)=NC=N2,id_with_smiles,4.372144358859756
CF-5-299,0.0008171915500178122,20211110,CF-5-299,O=C(OC)C1=CC(N2)=C(C=C1)N=C2NC3=CC=C(OC4=NC=CC=N4)C=C3,id_with_smiles,3.0876761327390634
CF-9-19,6.381628918084341e-06,20211110,CF-9-19,O=C(C1CC1)NC(C=C2)=CC=C2C3=NC=C(C(NCCCNC(OC(C)(C)C)=O)=O)C(N4CCOCC4)=N3,id_with_smiles,5.1950684529651
CF-9-28,0.00011989378473264456,20211110,CF-9-28,O=C(C1CC1)NC(C=C2)=CC=C2C3=C(C(NCCCN)=O)C=NC(N4CCOCC4)=N3,id_with_smiles,3.921203330047767
CF-5-193,0.0003287057393851405,20211110,CF-5-193,CC(NC1=CC=C(N(C2=NC=CC=N2)CC3CCNCC3)C=C1)=O,id_with_smiles,3.483192712828826
CF-5-255,0.0008244845117182701,20211110,CF-5-255,OC(C1=CC(Cl)=CC=C1F)C2=CC=C(NC(NCC)=O)C=C2,id_with_smiles,3.0838174983438638
CF-5-265,9.297135705683558e-13,20211110,CF-5-265,O=C1[C@@H](NS(N2CCN(C(C)=O)CC2)(=O)=O)CCN1C3=CC(Cl)=C(Cl)C=C3,id_with_smiles,12.031650829813412
CF-3-199,0.00013307744383361081,20211110,CF-3-199,OC1=CC=C2C(CN[C@@H](C(N[C@@H](CC3=CC=C(O)C=C3)C(NC4=CC(C)=CC=C4OC)=O)=O)C2)=C1,id_with_smiles,3.8758955496999636
CF-2-185,4.473559285495549e-05,20211110,CF-2-185,O=C1[C@@H](NC2=CC=C(Cl)C(C(N)=O)=C2)CCN1C3=CC=C(C4CC4)C=C3,id_with_smiles,4.349346802828792
CF-3-211,0.06704771509305511,20211110,CF-3-211,CC1=CC=C(C(NC(CCNC(NC2CCNCC2)=O)=O)=C1)OC,id_with_smiles,1.1736160178032282
CF-9-01,0.0001705650381048613,20211110,CF-9-01,O=C(C1CC1)NC(C=C2)=CC=C2C3=NC=CC(N4CCOCC4)=N3,id_with_smiles,3.7681099843888313
CF-2-275,0.00011286004936033507,20211110,CF-2-275,O=C1C[C@H](C(N2CCN(C)CC2)=O)CN1C3=CC=C(OC)C=C3,id_with_smiles,3.9474597641234253
CF-5-204,0.0012307151633226935,20211110,CF-5-204,O=C(NCC)NC1=CC=C(NC2=NC=NC3=C2C=CC=C3)C=C1,id_with_smiles,2.9098424485398473
CF-5-210,0.03510456098855536,20211110,CF-5-210,O=C(CCNC(OC(C)(C)C)=O)NC1=CC=C(NC2=NC=NC3=C2C=CC=C3)C=C1.FC(F)(C(O)=O)F,id_with_smiles,1.4546364538054941
CF-5-219,0.0008171574059205371,20211110,CF-5-219,O=C(CC1CCN(C)CC1)NC2=CC=C(NC3=NC=NC4=C3C=CC=C4)C=C2,id_with_smiles,3.0876942789164565
CF-5-192,9.895222337696265e-09,20211110,CF-5-192,CC(NC1=CC=C(N(C2=NC=CC=N2)CC3CCN(C(OC(C)(C)C)=O)CC3)C=C1)=O,id_with_smiles,8.00457444309985
CF-2-216,0.004863347977771743,20211110,CF-2-216,O=C1[C@@H](NC2=CC=C(Cl)C(C(N(C)CC(O)=O)=O)=C2)CCN1C3=CC=C(C)C=C3,id_with_smiles,2.313064655083397
CF-2-271,0.0017837087061584518,20211110,CF-2-271,O=C1[C@@H](NS(N2CCN(C(C)=O)CC2)(=O)=O)CCN1C3=CC=CC=C3Cl,id_with_smiles,2.748676067918001
CF-5-294*,1.9827379020931653e-05,20211110,CF-5-294,,unresolved,4.702734691340718
CF-9-04,2.5349763574637466e-05,20211110,CF-9-04,O=C(C1CC1)NC(C=C2)=CC=C2C3=CC=NC(N4CCOCC4)=N3,id_with_smiles,4.59602608677282
CF-9-20,2.661814370533898e-05,20211110,CF-9-20,O=C(C1CC1)NC(C=C2)=CC=C2C3=NC=C(C(NCCCN)=O)C(N4CCOCC4)=N3,id_with_smiles,4.57482223461033
CF-5-168,0.0004492197598367152,20211110,CF-5-168,CC(NC1=CC=C(N(CC2=CC=NC(Cl)=C2)C3=NC=CC=N3)C=C1)=O,id_with_smiles,3.347541148672141
CF-5-195,0.00024413723404519892,20211110,CF-5-195,CC(NC1=CC=C(N(C2=NC=CC=N2)CC3CCN(C(C)=O)CC3)C=C1)=O,id_with_smiles,3.6123659800781036
CF-5-260,0.045805253614932276,20211110,CF-5-260,FC1=CC=CC=C1C(NC(C)=O)C2=CC=C(NC(C)=O)C=C2,id_with_smiles,1.3390847079104184
CF-5-266,3.335798140304792e-06,20211110,CF-5-266,FC1=CC=CC=C1C(NC(CC2=CC=C(OC)C=C2)=O)C3=CC=C(NC(C)=O)C=C3,id_with_smiles,5.476800237771764
CF-3-200*,8.304391950219361e-05,20211110,CF-3-200,CC1=CC=C(OC)C(NC([C@@H](N)CC2=CC=C(O)C=C2)=O)=C1.Cl,id_with_smiles,4.080692161205597
CF-2-203,6.540163961747302e-05,20211110,CF-2-203,O=C1[C@@H](NC2=CC=C(Cl)C(C(NCC3=CC=C(O)C=C3)=O)=C2)CCN1C4=CC=C(C)C=C4,id_with_smiles,4.184411363787429
CF-3-212,0.00011494286758015053,20211110,CF-3-212,CC1=CC=C(C(NC(CCNC(NC2CCN(C)CC2)=O)=O)=C1)OC,id_with_smiles,3.939517972343256
CF-9-03,0.00038624629502596435,20211110,CF-9-03,O=C(N1)CC2=C1C=CC(C3=NC=CC(N4CCOCC4)=N3)=C2,id_with_smiles,3.41313567341176
CF-5-170,0.00037838522060841475,20211110,CF-5-170,CC(NC1=CC=C(N(C2=NC=NC3=C2C=CC=C3)CC4=CC=CC=C4)C=C1)=O,id_with_smiles,3.4220658350967836
CF-5-205,0.0014680895959517408,20211110,CF-5-205,O=C(NC1CC1)NC2=CC=C(NC3=NC=NC4=C3C=CC=C4)C=C2,id_with_smiles,2.8332474390793023
CF-5-212*,1.0034944436638628e-08,20211110,CF-5-212,,unresolved,7.998485027852933
CF-5-222,0.01468917875481513,20211110,CF-5-222,OC(C1=CC=CC=C1F)C2=CC=C(NC(NCC)=O)C=C2,id_with_smiles,1.8330024841431718
CF-5-180,0.0002593760589657149,20211110,CF-5-180,O=C(NC1CC1)NC2=CC=C(N(C3=NC=NC(Cl)=C3)CC4=CC=CC=C4)C=C2,id_with_smiles,3.586070112827581
CF-2-217,0.0006020602286045629,20211110,CF-2-217,O=C1[C@@H](NC2=CC=C(C(NCCCNS(=O)(C)=O)=O)C=C2)CCN1C3=CC=CC=C3F,id_with_smiles,3.22036006083149
CF-3-205,3.574510008788078e-05,20211110,CF-3-205,CC1=CC=C(C(NC(CCNC(NC2=C(OC)C=CC=C2)=O)=O)=C1)OC,id_with_smiles,4.446783482552164
CF-5-295,4.936874806176671e-05,20211110,CF-5-295,O=C(N1CCN(C)CC1)C(C=N2)=CN=C2NC3=CC=C(OC4=NC=CC=N4)C=C3,id_with_smiles,4.306547885880738
CF-9-07,2.0125149629639535e-05,20211110,CF-9-07,O=C(C1CC1)NC(C=C2)=CC=C2C3=NC=NC(N4CCOCC4)=C3,id_with_smiles,4.696260881986916
CF-9-21,4.578731366822324e-11,20211110,CF-9-21,O=C(C1CC1)NC(C=C2)=CC=C2C3=C(F)C=NC(N4CCOCC4)=N3,id_with_smiles,10.339254835688077
CF-5-173,1.0632222427723184e-07,20211110,CF-5-173,O=C(NCC)NC1=CC=C(N(C2=NC=NC3=C2C=CC=C3)CC4=CC=CC=C4)C=C1,id_with_smiles,6.973375946463146
CF-5-196,0.0013393067950668983,20211110,CF-5-196,O=C(C1CC1)NC2=CC=C(N(C3=NC=CC=N3)CC4CCN(C(OC(C)(C)C)=O)CC4)C=C2,id_with_smiles,2.873119927735649
CF-5-261,0.00026003735043885406,20211110,CF-5-261,FC1=CC=CC=C1C(NC(C2CC2)=O)C3=CC=C(NC(C)=O)C=C3,id_with_smiles,3.584964267704267
CF-5-267,0.00013195645650816194,20211110,CF-5-267,FC1=CC=CC=C1C(NC(CC2=C(Cl)C=CC=C2)=O)C3=CC=C(NC(C)=O)C=C3,id_with_smiles,3.8795693552941266
CF-8-44,2.47885174002232e-06,20211110,CF-8-44,COC1=CC2=NC=NC(NC3=CC=C(C4=NC=CO4)C=C3)=C2C=C1N,id_with_smiles,5.605749447583002
CF-2-204,0.00010370367707111678,20211110,CF-2-204,O=C1[C@@H](NC2=CC=C(Cl)C(C(NCC3=CC=CC(O)=C3)=O)=C2)CCN1C4=CC=C(C)C=C4,id_with_smiles,3.984205844349786
CF-3-214,5.9053133741600796e-08,20211110,CF-3-214,CC1=CC=C(C(NC(CCCC(NC2=CC=CC=C2)=O)=O)=C1)OC,id_with_smiles,7.228757050962009
CF-9-10,3.2700439190241834e-05,20211110,CF-9-10,O=C(C1CC1)NC(C=C2)=CC=C2C3=CN=CC(N4CCOCC4)=N3,id_with_smiles,4.485446414415627
CF-5-171,0.0008693892532653905,20211110,CF-5-171,O=C(C1CC1)NC2=CC=C(N(C3=NC=NC4=C3C=CC=C4)CC5=CC=CC=C5)C=C2,id_with_smiles,3.060785732533019
CF-5-206,1.0367782246842867e-12,20211110,CF-5-206,O=C(NCCCNC(OC(C)(C)C)=O)NC1=CC=C(NC2=NC=NC3=C2C=CC=C3)C=C1,id_with_smiles,11.98431413280717
CF-5-213,0.0006296383499730952,20211110,CF-5-213,O=C(C1CCNCC1)NC2=CC=C(NC3=NC=NC4=C3C=CC=C4)C=C2,id_with_smiles,3.20090882786235
CF-5-224,1.4283118744520974e-08,20211110,CF-5-224,OC(C1=CC=CC=C1F)C2=CC=C(NC3=NC(C(Cl)=CC=C4)=C4N3)C=C2,id_with_smiles,7.845176953228508
CF-5-240,2.0367727690103826e-05,20211110,CF-5-240,OC(C1=CC=CC(F)=C1F)C2=CC=C(NC(NCC)=O)C=C2,id_with_smiles,4.691057420027607
CF-2-218,2.8961575359557494e-08,20211110,CF-2-218,O=C1[C@@H](NC2=CC=C(C(NCCCNC(C3CC3)=O)=O)C=C2)CCN1C4=CC=CC=C4F,id_with_smiles,7.538177818464019
CF-3-208,0.00018504606635048055,20211110,CF-3-208,CC1=CC=C(C(NC(CCNC(NC2=C(Cl)C=CC=C2)=O)=O)=C1)OC,id_with_smiles,3.732720142562589
CF-5-296,0.0009205644106409701,20211110,CF-5-296,O=C(NCC1CCN(C)CC1)C(C=N2)=CN=C2NC3=CC=C(OC4=NC=CC=N4)C=C3,id_with_smiles,3.0359458191020594
CF-9-09,3.6371816045492e-10,20211110,CF-9-09,O=C(N1)CC2=C1C=CC(C3=NC=NC(N4CCOCC4)=C3)=C2,id_with_smiles,9.43923501407188
CF-9-22,6.6450660677342466e-09,20211110,CF-9-22,O=C(C1CC1)NC(C=C2)=CC=C2C3=C(Cl)C=NC(N4CCOCC4)=N3,id_with_smiles,8.177500696781479
