compound_id,canonical_smiles,pKD_global_mean,pocket_best,pocket_A_tc,pocket_A_sub,pocket_B_tc,pocket_B_sub,pocket_C_tc,pocket_C_sub,pocket_D_tc,pocket_D_sub
UNC-ZDG-148-1,Cc1ccc(NC(=O)C2CC(=O)N(c3ccc(Cl)cc3)C2)cc1O,3.7326904613138674,,0.288135593220339,false,0.208955223880597,false,0.25,false,0.10144927536231885,false
UNC-ZDG-148-2,O=C(Nc1ccc(F)c(O)c1)C1CC(=O)N(c2ccc(Cl)cc2)C1,2.018685183058537,,0.2711864406779661,false,0.19402985074626866,false,0.23333333333333334,false,0.11940298507462686,false
UNC-ZDG-150-1,Cn1cc(S(=O)(=O)N[C@@H]2CCN(c3ccccc3)C2=O)cn1,5.991845316378096,,0.25,false,0.15,false,0.19047619047619047,false,0.13333333333333333,false
UNC-ZDG-150-3,O=C1[C@H](NS(=O)(=O)c2ccc(C(F)(F)F)cc2)CCN1c1ccccc1,-0.6335638494607426,,0.25316455696202533,false,0.1323529411764706,false,0.1935483870967742,false,0.19642857142857142,false
UNC-ZDG-150-5,CC1CCN(S(=O)(=O)N[C@@H]2CCN(c3ccccc3)C2=O)CC1,3.8646635140743824,,0.28378378378378377,false,0.15873015873015872,false,0.20689655172413793,false,0.14545454545454545,false
UNC-ZDG-150-6,O=C1[C@H](NS(=O)(=O)N2CCOCC2)CCN1c1ccccc1,2.810613251787662,,0.26666666666666666,false,0.23728813559322035,false,0.1864406779661017,false,0.14545454545454545,false
UNC-ZDG-150-7,Cc1ccc(S(=O)(=O)N[C@@H]2CCN(c3ccccc3)C2=O)cc1,3.1716474057450426,,0.2631578947368421,false,0.16393442622950818,false,0.2033898305084746,false,0.14285714285714285,false
UNC-ZDG-166-10,O=C(Nc1ccc(-c2csc(N3CCC(F)(F)CC3)n2)cc1)C1CC1,3.1384588077127997,A,0.5344827586206896,true,0.17142857142857143,false,0.2459016393442623,false,0.1076923076923077,false
UNC-ZDG-166-3,O=C1CN(c2nc(-c3ccc(NC(=O)C4CC4)cc3)cs2)CCN1,4.592669555892415,A,0.4838709677419355,true,0.1643835616438356,false,0.234375,false,0.1076923076923077,false
UNC-ZDG-166-5,CC(C)(C)OC(=O)N1CCN(c2nc(-c3ccc(NC(=O)C4CC4)cc3)cs2)CC1,4.382330142248668,A,0.5161290322580645,true,0.1917808219178082,false,0.265625,false,0.11594202898550725,false
UNC-ZDG-166-8,CN(C)C1CCN(c2nc(-c3ccc(NC(=O)C4CC4)cc3)cs2)CC1,4.064315428982841,A,0.5517241379310345,true,0.18571428571428572,false,0.26229508196721313,false,0.09859154929577464,false
UNC-ZDG-166-9,CC(=O)N1CCN(c2nc(-c3ccc(NC(=O)C4CC4)cc3)cs2)CC1,3.5843016045288656,A,0.5892857142857143,true,0.22388059701492538,false,0.3103448275862069,false,0.09523809523809523,false
UNC-ZDG-167-1,Brc1cnc2nc(Nc3ccc(Oc4ncccn4)cc3)[nH]c2c1,5.061751188302091,A,0.37735849056603776,false,0.16393442622950818,false,0.18333333333333332,false,0.13114754098360656,false
