pocket,query_pdb,query_ligand,query_smiles,hit_smiles,hit_inchikey,similarity,price_usd,supplier_risk,chemistry_risk,all_pockets,mw,logp,hbd,hba,heavy_atoms,num_rings,max_fused_rings,pains,bad_motifs,fused_benzene_rings
C,5QSJ,O1M,c1cc(ccc1N2CCN(CC2)C(=O)N)F,NC(=O)c1cc2cc(N3CCN(Cc4ccccc4)CC3)ccc2o1,RYRZAVADTFQKDB-UHFFFAOYSA-N,0.3333333432674408,295,low,,C,335.163376912,2.853900000000001,1,4,25,4,2,False,,1
C,5QSF,O0Y,CCN(CC)c1cccc(c1)O,CCC(=O)c1ccc(N(c2ccccc2)c2ccccc2)cc1,RGKABNPSCQQNNI-UHFFFAOYSA-N,0.3333333432674408,295,low,,C,301.146664228,5.749100000000005,0,2,23,3,1,False,,1
C,5QSF,O0Y,CCN(CC)c1cccc(c1)O,CCN(c1ccccc1)S(=O)(=O)c1ccc(Cl)c(C(=O)O)c1,PNIGVEBGWOEVFD-UHFFFAOYSA-N,0.3333333432674408,125,low,,C,339.03320660799994,3.253400000000002,1,3,22,2,1,False,,1
C,5QSF,O0Y,CCN(CC)c1cccc(c1)O,CCN(CC)c1ccc(-c2nnc(-c3ccc(N(CC)CC)cc3)o2)cc1,UZGVMZRBRRYLIP-UHFFFAOYSA-N,0.3333333432674408,125,low,,C,364.22631151599995,5.0960000000000045,0,5,27,3,1,False,,1
C,5QS8,O0G,C[C@@H](CO)Nc1c(cc(cn1)Cl)F,C[C@@H](CO)NC(=O)c1cc(-c2ccc(Cl)cc2)nn(-c2cccc(F)c2)c1=O,RFGRNBWAUZSMBN-LBPRGKRZSA-N,0.3278688490390777,295,low,,C,401.094247304,2.8026000000000018,2,4,28,3,1,False,,1
C,5QS8,O0G,C[C@@H](CO)Nc1c(cc(cn1)Cl)F,CCN(CC)CCCC(C)Nc1ccnc2cc(Cl)ccc12,WHTVZRBIWZFKQO-UHFFFAOYSA-N,0.3272727131843567,125,low,,C,319.18152551199995,4.810600000000004,1,3,22,2,2,False,,2
C,5QSH,NVY,CCN1CCC(CC1)Nc2ccccc2F,O=C(NC1CCN(Cc2ccccc2)CC1)c1ccc(I)cc1,HELCSESNNDZLFM-UHFFFAOYSA-N,0.3269230723381042,125,low,,C,420.06986129200004,3.6856000000000027,1,2,23,3,1,False,,1
C,5QSF,O0Y,CCN(CC)c1cccc(c1)O,CCOC(=O)Cc1c(C)c2ccc(N(CC)CC)cc2oc1=O,ZTYPEBFIDVXIEU-UHFFFAOYSA-N,0.3265306055545807,125,low,,C,317.162708216,3.0532200000000014,0,5,23,2,2,False,,2
C,5QS8,O0G,C[C@@H](CO)Nc1c(cc(cn1)Cl)F,NC(=S)Nc1ncc(Br)cc1Br,XIMYCSKDDBMLSY-UHFFFAOYSA-N,0.3255814015865326,125,low,,C,308.85709236,2.2621,2,2,12,1,1,False,,1
C,5QSF,O0Y,CCN(CC)c1cccc(c1)O,Brc1cccc(N(Cc2ccccc2)Cc2ccccc2)c1,LETHNKDTJWYRTF-UHFFFAOYSA-N,0.3243243098258972,125,low,,C,351.062261676,5.655900000000004,0,1,22,3,1,False,,1
C,5QSF,O0Y,CCN(CC)c1cccc(c1)O,CCN(CC)Cc1c(Br)cccc1Br,FWVHWQPIIWQKID-UHFFFAOYSA-N,0.3235294222831726,295,low,,C,318.95712368000005,4.0534000000000034,0,1,14,1,1,False,,1
C,5QSF,O0Y,CCN(CC)c1cccc(c1)O,CC(C)(c1ccc(O)cc1)c1cccc(C(C)(C)c2ccc(O)cc2)c1,PVFQHGDIOXNKIC-UHFFFAOYSA-N,0.3235294222831726,125,low,,C,346.193280072,5.749600000000006,2,2,26,3,1,False,,1
C,5QSH,NVY,CCN1CCC(CC1)Nc2ccccc2F,Cc1sc2ncnc(NC3CCN(Cc4ccccc4)C3)c2c1C,VSXRMURGJRAOCU-UHFFFAOYSA-N,0.3220339119434356,540,low,,C,338.156517704,3.9945400000000033,1,5,24,4,2,False,,1
C,5QSE,O0V,C[C@@H](CO)N(C)c1c(cccn1)F,CCC(C(=O)O)N(c1ccc(F)c(Cl)c1)S(C)(=O)=O,AINBQGIQUCMMGT-UHFFFAOYSA-N,0.3207547068595886,125,low,,C,309.023784796,2.1083,1,3,19,1,1,False,,1
C,5QSH,NVY,CCN1CCC(CC1)Nc2ccccc2F,CCOc1cc(NC2CCCCC2)c(N)cc1Br,ISFODVZUIFXEFA-UHFFFAOYSA-N,0.3199999928474426,125,low,,C,312.083725392,4.1746000000000025,2,3,18,2,1,False,,1
C,5QSF,O0Y,CCN(CC)c1cccc(c1)O,Cc1cc(C(=O)CS(=O)(=O)c2cccc(C(F)(F)F)c2)cc(C)c1O,NFINZXOZQCLPNS-UHFFFAOYSA-N,0.3191489279270172,1000,low,,C,372.06431462,3.6844400000000026,1,4,25,2,1,False,,1
C,5QSF,O0Y,CCN(CC)c1cccc(c1)O,CCCCN(CCCC)c1ccc(C(=O)c2ccccc2C(=O)O)c(O)c1,QPNFUBAIQZJEPO-UHFFFAOYSA-N,0.3191489279270172,125,low,,C,369.19400834399994,4.728000000000005,2,4,27,2,1,False,,1
C,5QSF,O0Y,CCN(CC)c1cccc(c1)O,COC(=O)CN(c1cccc(C(F)(F)F)c1)S(C)(=O)=O,CEIUBGFOZQVOFN-UHFFFAOYSA-N,0.3191489279270172,125,low,,C,311.04391352399995,1.6444,0,4,20,1,1,False,,1
C,5QSH,NVY,CCN1CCC(CC1)Nc2ccccc2F,CCN1CCN(c2cc(C)c3cc(NC(=O)c4ccccc4F)ccc3n2)CC1,HWRUNWBXXHIFEV-UHFFFAOYSA-N,0.3174603283405304,1000,low,,"A,C",392.20123964000004,4.076520000000003,1,4,29,4,2,False,,2
C,5QSF,O0Y,CCN(CC)c1cccc(c1)O,CCOC(=O)c1cnc(N(c2ccccc2)c2ccccc2)nc1,ZUKQDXJKYIIHBW-UHFFFAOYSA-N,0.3170731663703918,125,low,,C,319.13207678400005,4.1231000000000035,0,5,24,3,1,False,,1
C,5QS8,O0G,C[C@@H](CO)Nc1c(cc(cn1)Cl)F,Nc1ncc(Cl)cc1OCCOc1cc(Cl)cnc1N,AUQPTPGXSMQJCY-UHFFFAOYSA-N,0.3170731663703918,125,low,,C,314.03373098400004,2.4055999999999997,2,6,20,2,1,False,,1
C,5QS8,O0G,C[C@@H](CO)Nc1c(cc(cn1)Cl)F,Br.Nc1ncc(Br)cc1CBr,HWARTXMPXSZHGE-UHFFFAOYSA-N,0.3170731663703918,540,low,,C,343.81593452400006,2.8991000000000007,1,2,11,1,1,False,,1
C,5QSF,O0Y,CCN(CC)c1cccc(c1)O,Cc1ccc(N(c2ccc(C)cc2)c2cccc(B(O)O)c2)cc1,CISBNIQSSKGQSN-UHFFFAOYSA-N,0.3157894611358642,125,low,,C,317.15870928,3.453040000000003,2,3,24,3,1,False,,1
C,5QSH,NVY,CCN1CCC(CC1)Nc2ccccc2F,O=C(CCl)NC1CCN(c2cnc(-c3ccccc3)c(-c3ccccc3)n2)CC1,MKWLNXUIWPRODH-UHFFFAOYSA-N,0.3157894611358642,1000,low,,C,406.15603903600004,4.134400000000004,1,4,29,4,1,False,,1
C,5QSH,NVY,CCN1CCC(CC1)Nc2ccccc2F,CCCCC1CCN(CCCC(=O)c2ccccc2C)CC1.Cl,HJCOVULGUXGGSU-UHFFFAOYSA-N,0.314814805984497,540,low,,C,337.217242324,5.281920000000007,0,2,23,2,1,False,,1
C,5QSF,O0Y,CCN(CC)c1cccc(c1)O,CS(=O)(=O)N(CCCC(=O)O)c1cccc(C(F)(F)F)c1,OETZAVLBXYWHTK-UHFFFAOYSA-N,0.3125,125,low,,C,325.059563588,2.3362,1,3,21,1,1,False,,1
C,5QS8,O0G,C[C@@H](CO)Nc1c(cc(cn1)Cl)F,OC(Cc1cc(Cl)ncc1Br)C(F)(F)F,CLCGIRNZRIUVPG-UHFFFAOYSA-N,0.3125,295,low,,C,302.92733825199997,2.9632000000000005,1,2,15,1,1,False,,1
C,5QS8,O0G,C[C@@H](CO)Nc1c(cc(cn1)Cl)F,CO[C@@H](C)c1c(NC(=O)Nc2cc(Cl)cnc2OCCN)cnc2cc(Cl)nn12.Cl,LXLYFFREPWKXJC-FVGYRXGTSA-N,0.3125,540,low,,C,475.0693205400001,3.5418000000000007,3,7,30,3,2,False,,1
C,5QSH,NVY,CCN1CCC(CC1)Nc2ccccc2F,CCn1cc(C(=O)O)c(=O)c2c(N)c(F)c(NC3CCCCC3)cc21,MOMCHYGXXYBDCD-UHFFFAOYSA-N,0.311475396156311,295,low,,"A,C",347.164519784,3.185500000000002,3,4,25,3,2,False,,2
C,5QSF,O0Y,CCN(CC)c1cccc(c1)O,COC(=O)CN(c1cccc(Br)c1)S(C)(=O)=O,KQPNEBRJBGCJDP-UHFFFAOYSA-N,0.3111111223697662,125,low,,C,320.9670409639999,1.3881,0,4,17,1,1,False,,1
C,5QSH,NVY,CCN1CCC(CC1)Nc2ccccc2F,CCN1CCN(C(=O)c2cccc(B3OC(C)(C)C(C)(C)O3)c2)CC1,NDFDGLGYGBPOHY-UHFFFAOYSA-N,0.3090909123420715,125,low,,C,344.227123188,1.7634999999999996,0,4,25,3,1,False,,1
C,5QSE,O0V,C[C@@H](CO)N(C)c1c(cccn1)F,CC(C)(C)C(=O)N(Cc1ccccc1)c1ncccc1Br,DCIRVBJXKJONOC-UHFFFAOYSA-N,0.3076923191547394,540,low,,C,346.068075328,4.4234000000000036,0,2,21,2,1,False,,1
C,5QSF,O0Y,CCN(CC)c1cccc(c1)O,CCCCCCOC(=O)c1cc2ccc(N(CC)CC)cc2oc1=O,TYEFUKSNTLMNBV-UHFFFAOYSA-N,0.3076923191547394,125,low,,C,345.194008344,4.376300000000003,0,5,25,2,2,False,,2
C,5QSF,O0Y,CCN(CC)c1cccc(c1)O,CCN(CC)C(=O)c1cccc(I)c1C,JJRQSPLBMGWLTH-UHFFFAOYSA-N,0.3076923191547394,295,low,,C,317.027662132,3.081620000000002,0,1,15,1,1,False,,1
C,5QSH,NVY,CCN1CCC(CC1)Nc2ccccc2F,CCN1CCN(C(=O)c2ccc(B3OC(C)(C)C(C)(C)O3)cc2)CC1,WTFPPCPYLZHSQU-UHFFFAOYSA-N,0.3076923191547394,125,low,,C,344.227123188,1.7634999999999994,0,4,25,3,1,False,,1
C,5QSH,NVY,CCN1CCC(CC1)Nc2ccccc2F,CC1(C)OB(c2ccc(CNC3CCCC3)cc2F)OC1(C)C,YZPQHQOUWYTWJZ-UHFFFAOYSA-N,0.3076923191547394,125,low,,C,319.211887724,3.1571000000000016,1,3,23,3,1,False,,1
C,5QS8,O0G,C[C@@H](CO)Nc1c(cc(cn1)Cl)F,C[C@@H](CO)NC(=O)c1cc(-c2ccc(Cl)cc2)nn(-c2cnn(C)c2)c1=O,YAGSZKAJPHGVOV-NSHDSACASA-N,0.3064516186714172,1000,low,,C,387.10981711600004,1.3970000000000002,2,5,27,3,1,False,,1
C,5QSH,NVY,CCN1CCC(CC1)Nc2ccccc2F,O=C(NC1CCN(CC(F)(F)F)CC1)c1ccc(-c2cccc(F)c2)nc1,LPUCBGGXXIUBAZ-UHFFFAOYSA-N,0.3064516186714172,295,low,,C,381.146425108,3.6442000000000023,1,3,27,3,1,False,,1
C,5QSE,O0V,C[C@@H](CO)N(C)c1c(cccn1)F,CC[C@H](CO)Nc1nc(N(C)c2ccccc2)c2ncn(C(C)C)c2n1,HYFZLABHJHEEFS-CQSZACIVSA-N,0.3064516186714172,1000,low,,C,354.216809452,3.3579000000000017,2,6,26,3,2,False,,1
C,5QSH,NVY,CCN1CCC(CC1)Nc2ccccc2F,FC(F)(F)c1ccc(C(F)(F)CN2CCC(Nc3ncnc4[nH]ncc34)CC2)cc1,GXJBVCKDEHELEL-UHFFFAOYSA-N,0.3050847351551056,1000,low,,C,426.1591357080001,4.040000000000002,2,5,30,4,2,False,,1
C,5QSF,O0Y,CCN(CC)c1cccc(c1)O,CS(=O)(=O)N(Cc1ccc(C(=O)O)cc1)c1cccc(Cl)c1,SPWOGQXKCSXMRO-UHFFFAOYSA-N,0.304347813129425,125,low,,C,339.033206608,3.0044000000000004,1,3,22,2,1,False,,1
C,5QS8,O0G,C[C@@H](CO)Nc1c(cc(cn1)Cl)F,Clc1ccc2c(NCCNc3ccnc4cc(Cl)ccc34)ccnc2c1,SSXYXSMMVMVYEV-UHFFFAOYSA-N,0.304347813129425,295,low,,C,382.07520187200004,5.613800000000003,2,4,26,4,2,False,,2
C,5QSH,NVY,CCN1CCC(CC1)Nc2ccccc2F,Cl.Cl.NC1CCN(Cc2cc(Cl)ccc2F)CC1,FJTZEZIHWUZEGP-UHFFFAOYSA-N,0.304347813129425,295,low,,C,314.051959836,3.245800000000002,1,2,18,2,1,False,,1
C,5QSE,O0V,C[C@@H](CO)N(C)c1c(cccn1)F,Br.CC(Br)C(=O)Nc1ccccn1,GBPHGMFSGFRLIK-UHFFFAOYSA-N,0.304347813129425,125,low,,C,307.91598714,2.3814,1,2,13,1,1,False,,1
C,5QSF,O0Y,CCN(CC)c1cccc(c1)O,CC(C(=O)O)N(c1cccc(C(F)(F)F)c1)S(C)(=O)=O,CBIFWCOHENHKGK-UHFFFAOYSA-N,0.304347813129425,125,low,,C,311.04391352399995,1.9445000000000001,1,3,20,1,1,False,,1
C,5QSF,O0Y,CCN(CC)c1cccc(c1)O,Cc1cccc(N(Cc2ccc(C(=O)O)cc2)S(C)(=O)=O)c1,WAWIYTUABGLNRE-UHFFFAOYSA-N,0.304347813129425,125,low,,C,319.087829024,2.659420000000001,1,3,22,2,1,False,,1
C,5QSH,NVY,CCN1CCC(CC1)Nc2ccccc2F,CNC1CCN(c2nc3ccccc3n2Cc2ccc(F)cc2)CC1,LDMXQNXCFMLIER-UHFFFAOYSA-N,0.3035714328289032,125,low,,C,338.190674956,3.411900000000002,1,3,25,4,2,False,,1
C,5QSH,NVY,CCN1CCC(CC1)Nc2ccccc2F,N#Cc1cc(CN2CCC(Nc3ncnc4sc(Cl)cc34)CC2)ccc1F,IENZFHBNCRQMNP-UHFFFAOYSA-N,0.3030303120613098,1000,low,,C,401.087722444,4.431980000000003,1,6,27,4,2,False,,1
C,5QSE,O0V,C[C@@H](CO)N(C)c1c(cccn1)F,CCC(O)c1cc(Br)c(Br)cc1F,JCQZOVDNKBMIFP-UHFFFAOYSA-N,0.302325576543808,295,low,,C,309.900417328,3.794100000000001,1,1,13,1,1,False,,1
C,5QSF,O0Y,CCN(CC)c1cccc(c1)O,Oc1cccc(Nc2ncc(F)c(Nc3cccc(O)c3)n2)c1,TVKGTSHBQZEFEE-UHFFFAOYSA-N,0.302325576543808,125,low,,C,312.102253876,3.514100000000001,4,6,23,3,1,False,,1
C,5QSH,NVY,CCN1CCC(CC1)Nc2ccccc2F,CC1(C)OB(c2ccc(CNC3CCCCC3)cc2F)OC1(C)C,AOJIVTQJKZXYTH-UHFFFAOYSA-N,0.3018867969512939,125,low,,C,333.227537788,3.547200000000002,1,3,24,3,1,False,,1
C,5QSH,NVY,CCN1CCC(CC1)Nc2ccccc2F,CC1(C)OB(c2ccc(CNC3CCCCC3)cc2F)OC1(C)C.Cl,YAVXLWBTAVWTEC-UHFFFAOYSA-N,0.3018867969512939,125,low,,C,369.2042155,3.9690000000000034,1,3,25,3,1,False,,1
C,5QSE,O0V,C[C@@H](CO)N(C)c1c(cccn1)F,CN(C)S(=O)(=O)N(Cc1ccc(C(=O)O)cc1)c1ccccc1F,OPMAUISNYFULSM-UHFFFAOYSA-N,0.3018867969512939,125,low,,C,352.089306244,2.3369,1,3,24,2,1,False,,1
C,5QSF,O0Y,CCN(CC)c1cccc(c1)O,CCN(CC)c1ccc2c(C)c(-c3ccc(N4C(=O)C=CC4=O)cc3)c(=O)oc2c1,YGIABALXNBVHBX-UHFFFAOYSA-N,0.3018867969512939,1000,low,,C,402.1579571839999,4.044020000000003,0,5,30,4,2,False,,2
C,5QS8,O0G,C[C@@H](CO)Nc1c(cc(cn1)Cl)F,CC(C)[C@H](CO)Nc1nc(Nc2cc(N)cc(Cl)c2)c2ncn(C(C)C)c2n1,RAMROQQYRRQPDL-HNNXBMFYSA-N,0.30158731341362,1000,low,,C,403.18873613200003,3.8152000000000017,4,7,28,3,2,False,,1
C,5QS8,O0G,C[C@@H](CO)Nc1c(cc(cn1)Cl)F,CC(C)[C@H](CO)Nc1nc(Nc2cccc(Cl)c2)c2ncn(C(C)C)c2n1,PMXCMJLOPOFPBT-HNNXBMFYSA-N,0.30158731341362,295,low,,C,388.1778371000001,4.233000000000002,3,6,27,3,2,False,,1
C,5QS8,O0G,C[C@@H](CO)Nc1c(cc(cn1)Cl)F,CN(CCNc1ccnc2cc(Cl)ccc12)CCNc1ccnc2cc(Cl)ccc12,WDGQVCRQXSYPCW-UHFFFAOYSA-N,0.3000000119209289,295,low,,C,439.13305109600003,5.545600000000005,2,5,30,4,2,False,,2
C,5QSH,NVY,CCN1CCC(CC1)Nc2ccccc2F,Cl.Cl.Oc1ccc2[nH]c(CN3CCC(Cc4ccccc4F)CC3)nc2c1,JYUWGWCFJMDMND-UHFFFAOYSA-N,0.3000000119209289,1000,low,,C,411.128045968,4.705900000000004,2,3,27,4,2,False,,1
C,5QSH,NVY,CCN1CCC(CC1)Nc2ccccc2F,Cl.Oc1ccc2[nH]c(CN3CCC(Cc4ccccc4F)CC3)nc2c1,IJHXPTYEGXYLBZ-UHFFFAOYSA-N,0.3000000119209289,1000,low,,C,375.15136825600007,4.284100000000003,2,3,26,4,2,False,,1
C,5QSH,NVY,CCN1CCC(CC1)Nc2ccccc2F,N#Cc1ccc(NC2CCN(Cc3cc(F)cc(C(F)(F)F)c3)CC2)nn1,BNFVPEAUEULETE-UHFFFAOYSA-N,0.3000000119209289,295,low,,C,379.1420084240001,3.5826800000000016,1,5,27,3,1,False,,1
C,5QSE,O0V,C[C@@H](CO)N(C)c1c(cccn1)F,CCC(C)C(O)c1cc(I)ccc1F,NHCZETPCPAAHRE-UHFFFAOYSA-N,0.2978723347187042,295,low,,C,308.00734128799996,3.509800000000002,1,1,14,1,1,False,,1
C,5QSE,O0V,C[C@@H](CO)N(C)c1c(cccn1)F,CC(C)(C)C(=O)Nc1ncccc1I,WHHVZQZQGUTYJM-UHFFFAOYSA-N,0.2978723347187042,125,low,,C,304.00726103600005,2.6708000000000007,1,2,14,1,1,False,,1
C,5QSH,NVY,CCN1CCC(CC1)Nc2ccccc2F,CCN1CCN(c2ccc(Br)c(Cl)c2)CC1,CZPOPTXZINVAQU-UHFFFAOYSA-N,0.2978723347187042,125,low,,C,302.018538292,3.2444000000000024,0,2,16,2,1,False,,1
C,5QSH,NVY,CCN1CCC(CC1)Nc2ccccc2F,Cl.Fc1cc(Br)ccc1CNC1CCCC1,DSJPAIUGIRTPQH-UHFFFAOYSA-N,0.2978723347187042,125,low,,C,307.013867512,4.042200000000003,1,1,16,2,1,False,,1
C,5QS8,O0G,C[C@@H](CO)Nc1c(cc(cn1)Cl)F,CC1(C)OB(c2cnc(F)c(Br)c2)OC1(C)C,XYJLDTKCQIPVJT-UHFFFAOYSA-N,0.2978723347187042,295,low,,C,301.028499408,2.2824,0,3,17,2,1,False,,1
C,5QS8,O0G,C[C@@H](CO)Nc1c(cc(cn1)Cl)F,C[C@H](CO)Nc1nc(SCc2cccc(F)c2F)nc2[nH]c(=O)sc12,SRHSMXLXWORYJK-SSDOTTSWSA-N,0.296875,1000,low,,C,384.052624128,2.742800000000001,3,7,25,3,2,False,,1
C,5QS8,O0G,C[C@@H](CO)Nc1c(cc(cn1)Cl)F,C[C@@H](Oc1cc(Br)cnc1N)c1c(Cl)ccc(F)c1Cl,URFUZAZEKBBCEY-ZCFIWIBFSA-N,0.2962962985038757,125,low,,C,377.93375862,5.012200000000002,1,3,20,2,1,False,,1
C,5QS8,O0G,C[C@@H](CO)Nc1c(cc(cn1)Cl)F,Cc1cc(Br)cnc1NC(=O)Nc1ncc(Br)cc1C,VKOLIQYWUCTHLZ-UHFFFAOYSA-N,0.2954545319080353,125,low,,C,397.93778520399997,4.262440000000002,2,3,20,2,1,False,,1
C,5QSE,O0V,C[C@@H](CO)N(C)c1c(cccn1)F,Cc1cccc(F)c1C(=O)N[C@H](C)CCNc1ccnc(C(C)C)n1,IDKPIWCNDAIJRO-CQSZACIVSA-N,0.2950819730758667,1000,low,,C,344.20123964000004,3.668020000000002,2,4,25,2,1,False,,1
C,5QSE,O0V,C[C@@H](CO)N(C)c1c(cccn1)F,Cl.Cl.NCc1cccnc1Oc1ccc(F)cc1F,ADHMDGPQUGKNJS-UHFFFAOYSA-N,0.294117659330368,295,low,,C,308.02947480399996,3.4544000000000015,1,3,19,2,1,False,,1
C,5QSE,O0V,C[C@@H](CO)N(C)c1c(cccn1)F,CCCC(C)C(O)c1c(F)ccc(Br)c1Cl,UOEYORFRGGIZPC-UHFFFAOYSA-N,0.2916666567325592,295,low,,C,307.9978831,4.711200000000003,1,1,16,1,1,False,,1
D,5QSI,O1D,c1ccc(cc1)COc2cccc(c2)N,Ic1cccc(OCc2ccccc2)c1,QMKHOPJXDQAHBG-UHFFFAOYSA-N,0.625,125,low,,D,309.985462972,3.8702000000000023,0,1,15,2,1,False,,1
D,5QSA,K2P,c1ccc(c(c1)C(=O)O)OC(F)(F)F,O=C(O)C(=O)COc1c(OC(F)(F)F)cccc1C(=O)O,OVOKEAUOKSYORW-UHFFFAOYSA-N,0.6052631735801697,885,low,,D,308.01438722399996,1.3159,2,5,21,1,1,False,,1
D,5QSA,K2P,c1ccc(c(c1)C(=O)O)OC(F)(F)F,O=C(O)c1cc(I)ccc1OC(F)(F)F,CGGIKCZDPNBJII-UHFFFAOYSA-N,0.5882353186607361,125,low,,D,331.915726648,2.888,1,2,15,1,1,False,,1
D,5QSI,O1D,c1ccc(cc1)COc2cccc(c2)N,Nc1ccc(OCc2ccccc2)c(OCc2ccccc2)c1,PCAOYIXQKCKNNT-UHFFFAOYSA-N,0.5757575631141663,540,low,,D,305.14157884800005,4.426800000000003,1,3,23,3,1,False,,1
D,5QSA,K2P,c1ccc(c(c1)C(=O)O)OC(F)(F)F,O=C(O)c1cc(-c2ccccc2OC(F)(F)F)ccc1F,YZCWPPJRAAJVSW-UHFFFAOYSA-N,0.5641025900840759,125,low,,D,300.040956996,4.089500000000001,1,2,21,2,1,False,,1
D,5QSA,K2P,c1ccc(c(c1)C(=O)O)OC(F)(F)F,O=C(O)c1ccc(-c2ccccc2OC(F)(F)F)cc1F,OUQIQTSFCNUHCQ-UHFFFAOYSA-N,0.5641025900840759,125,low,,D,300.040956996,4.089500000000001,1,2,21,2,1,False,,1
D,5QSA,K2P,c1ccc(c(c1)C(=O)O)OC(F)(F)F,O=C(O)c1ccc(OCc2ccccc2)cc1OC(F)(F)F,IJDDQXANBYRLDI-UHFFFAOYSA-N,0.5641025900840759,295,low,,D,312.06094349200004,3.862400000000002,1,3,22,2,1,False,,1
D,5QSK,O1J,c1ccc(cc1)COCC(=O)O,O=C(O)COCCOCCN(Cc1ccccc1)Cc1ccccc1,XYDYWWMWGAMKMK-UHFFFAOYSA-N,0.5625,295,low,,D,343.17835828,2.8066000000000004,1,4,25,2,1,False,,1
D,5QSA,K2P,c1ccc(c(c1)C(=O)O)OC(F)(F)F,CC(=O)NCCCNC(=O)c1ccccc1OC(F)(F)F,SWJFJZQWENEZEH-UHFFFAOYSA-N,0.550000011920929,375,low,,D,304.10347700000005,1.8411999999999993,2,3,21,1,1,False,,1
D,5QSA,K2P,c1ccc(c(c1)C(=O)O)OC(F)(F)F,O=C(O)c1ccc(-c2ccccc2OC(F)(F)F)cc1Cl,BFKFRIGCWWRDCK-UHFFFAOYSA-N,0.550000011920929,125,low,,D,316.011406456,4.6038000000000014,1,2,21,2,1,False,,1
D,5QSA,K2P,c1ccc(c(c1)C(=O)O)OC(F)(F)F,COC(=O)C(=O)COc1c(OC(F)(F)F)cccc1C(=O)O,ALXIXFRUYUKZPV-UHFFFAOYSA-N,0.5476190447807312,885,low,,D,322.030037288,1.4043,1,6,22,1,1,False,,1
D,5QSI,O1D,c1ccc(cc1)COc2cccc(c2)N,Cl.NCc1cc(OCc2ccccc2)cc(OCc2ccccc2)c1,ZOMYDBJUTISAES-UHFFFAOYSA-N,0.5454545617103577,125,low,,D,355.13390662399996,4.725100000000004,1,3,25,3,1,False,,1
D,5QSA,K2P,c1ccc(c(c1)C(=O)O)OC(F)(F)F,O=C(O)c1ccc(OC(F)(F)F)cc1OCc1ccccc1,OEXGXCMNQSJRKX-UHFFFAOYSA-N,0.5384615659713745,295,low,,D,312.06094349200004,3.862400000000002,1,3,22,2,1,False,,1
D,5QSK,O1J,c1ccc(cc1)COCC(=O)O,O=C(O)Cc1ccc(COCc2ccc(CC(=O)O)cc2)cc1,XHTBGKWWMRINLH-UHFFFAOYSA-N,0.5357142686843872,125,low,,D,314.11542367600003,2.6576000000000004,2,3,23,2,1,False,,1
D,5QSA,K2P,c1ccc(c(c1)C(=O)O)OC(F)(F)F,O=C(CCC(=O)Oc1ccccc1C(=O)O)Oc1ccccc1C(=O)O,PREOBXYMXLETCA-UHFFFAOYSA-N,0.53125,125,low,,D,358.06886740799996,2.3742,2,6,26,2,1,False,,1
D,5QSA,K2P,c1ccc(c(c1)C(=O)O)OC(F)(F)F,O=C(O)c1cc(OC(F)(F)F)c(Br)cc1Br,ANJDFTGCFZJVFU-UHFFFAOYSA-N,0.529411792755127,295,low,,D,361.84010281600007,3.8084000000000007,1,2,16,1,1,False,,1
D,5QSI,O1D,c1ccc(cc1)COc2cccc(c2)N,CC1(C)OB(c2cccc(OCc3ccccc3)c2)OC1(C)C,CMBBWFXLHUITFS-UHFFFAOYSA-N,0.5249999761581421,125,low,,D,310.174024996,3.5648000000000026,0,3,23,3,1,False,,1
D,5QSK,O1J,c1ccc(cc1)COCC(=O)O,O[C@@H](COCc1ccccc1)[C@@H](O)COCc1ccccc1,YAVAVQDYJARRAU-ROUUACIJSA-N,0.517241358757019,125,low,,D,302.151809184,2.1418,2,4,22,2,1,False,,1
D,5QSK,O1J,c1ccc(cc1)COCC(=O)O,Cl.N[C@H](COCc1ccccc1)C(=O)OCc1ccccc1,BGAVLJMLSSCOSD-PKLMIRHRSA-N,0.5151515007019043,125,low,,D,321.11317118,2.6957000000000013,1,4,22,2,1,False,,1
D,5QSK,O1J,c1ccc(cc1)COCC(=O)O,Cl.N[C@@H](COCc1ccccc1)C(=O)OCc1ccccc1,BGAVLJMLSSCOSD-NTISSMGPSA-N,0.5151515007019043,125,low,,D,321.11317118,2.6957000000000013,1,4,22,2,1,False,,1
D,5QSI,O1D,c1ccc(cc1)COc2cccc(c2)N,Brc1cc(OCc2ccccc2)cc(OCc2ccccc2)c1,ZVDWFQPJADEFJA-UHFFFAOYSA-N,0.5151515007019043,125,low,,D,368.041191884,5.6071000000000035,0,2,23,3,1,False,,1
D,5QSI,O1D,c1ccc(cc1)COc2cccc(c2)N,Brc1cc(Br)cc(OCc2ccccc2)c1,CROMNVSVLZKBEF-UHFFFAOYSA-N,0.5151515007019043,125,low,,D,339.90983914,4.790600000000002,0,1,16,2,1,False,,1
D,5QSI,O1D,c1ccc(cc1)COc2cccc(c2)N,Fc1ccc(OCc2ccccc2)cc1OCc1ccccc1,MBKVKLQDDGGBHJ-UHFFFAOYSA-N,0.5142857432365417,295,low,,D,308.121258004,4.983700000000003,0,2,23,3,1,False,,1
D,5QSI,O1D,c1ccc(cc1)COc2cccc(c2)N,O=[N+]([O-])c1ccc(-c2cccc(OCc3ccccc3)c2)cc1,GMWNAPOOAQPPGI-UHFFFAOYSA-N,0.5128205418586731,125,low,,D,305.10519334,4.840800000000003,0,3,23,3,1,False,,1
